row	round	batch	sent_id	sentence	worker_0	worker_1	worker_2	worker_3	worker_4	worker_5	worker_6	worker_7	disagree	agree	neutral	guid	in_held_out_test	disagreement_score
1746	4	9	t6	The reliance on models will probably increase, because what is happening right now in the Arctic appears to be so fast that we hardly have any time to take data points and declare that we now know what is going on in the present climate.	agrees	neutral	agrees	neutral	neutral	agrees	agrees	neutral	0.0065107637520595	0.0731037523195287	0.9203854839284118	4_9_t6	False	-4.0
1747	4	9	t7	Balancing the water needs of the present with the long-term needs of the future is a global concern.	agrees	agrees	neutral	agrees	neutral	agrees	agrees	neutral	0.0087272781870676	0.7574080585137429	0.2338646632991894	4_9_t7	False	-4.18226398830014
1749	4	9	t9	These solutions may not help with global warming's long-term effects.	neutral	agrees	agrees	agrees	neutral	agrees	agrees	neutral	0.0086160030004085	0.7754522057073671	0.2159317912922245	4_9_t9	False	-4.18226398830014
1750	5	0	s0	Global warming is a hoax.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees				5_0_s0	False	-24.0
1751	5	0	s1	Alarming levels of sea level rise are predicted to threaten Florida over the next decades.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	agrees				5_0_s1	False	-5.825742227201615
1752	5	0	s2	Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.	neutral	neutral	neutral	neutral	disagrees	neutral	neutral	neutral				5_0_s2	False	-5.825742227201615
1753	5	0	s3	Global warming is happening and it will be dangerous to human health and welfare.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees				5_0_s3	False	-24.0
1754	5	0	s4	Some icebergs are cute.	neutral	neutral	neutral	neutral	neutral	neutral	disagrees	neutral				5_0_s4	False	-5.825742227201615
1755	5	0	t0	Ms. Thunberg has been incredibly misled about the health implications of rising temperatures.	disagrees	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	0.9784794868502544	0.001916415357376	0.0196040977923694	5_0_t0	False	-5.825742227201615
1756	5	0	t1	Radical environmental groups partnering in this week's `Global Climate Strike' to the tune of nearly $ 25 million.	neutral	neutral	disagrees	agrees	neutral	disagrees	neutral	neutral	0.1058706181909822	0.0069123332477163	0.8872170485613013	5_0_t1	False	-0.30998015622252084
1757	5	0	t10	Is really led by grown-up global warming zealots.	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	disagrees	0.995868312116134	0.0011040282717165	0.0030276596121492	5_0_t10	False	-5.825742227201615
1758	5	0	t11	When Thunberg first learned details about climate change, Thunberg didn&apost really believe it.	neutral	neutral	neutral	disagrees	neutral	neutral	neutral	neutral	0.0015353714509836	0.0008797301320126	0.9975848984170036	5_0_t11	False	-5.825742227201615
1760	5	0	t13	Trump is careful to keep any comments about climate change to a minimum to avoid getting booed.	neutral	neutral	neutral	disagrees	neutral	neutral	agrees	neutral	0.0037930397836248	0.0294821954660137	0.9667247647503614	5_0_t13	False	-0.9433583328525625
1761	5	0	t14	We're not in a place where, I think, we would conduct monetary policy to deal with climate-change-type issues.	neutral	neutral	disagrees	disagrees	neutral	neutral	disagrees	disagrees	0.4435823568614036	0.0038909361397354	0.552526706998861	5_0_t14	False	-4.0
1762	5	0	t15	Warmer-than-average temperatures are forecast for much of the U.S. this winter, with a wetter-than-normal season from December through February across the northern parts of the country.	neutral	neutral	neutral	neutral	agrees	neutral	neutral	neutral	0.000921461636744	0.0101467118095692	0.9889318265536868	5_0_t15	False	-5.825742227201615
1763	5	0	t16	The fight over planet-warming auto emissions has split the nation's auto industry.	neutral	neutral	neutral	disagrees	neutral	neutral	neutral	neutral	0.0014516583932902	0.000814485287915	0.9977338563187946	5_0_t16	False	-5.825742227201615
1764	5	0	t17	And that is a direct analogy to the skepticism with which many people view the threat of climate change.	neutral	neutral	agrees	neutral	neutral	agrees	agrees	neutral	0.0025643984226562	0.2774968300799798	0.7199387714973638	5_0_t17	False	-4.18226398830014
1765	5	0	t18	Cyclones, floods and fires are now displacing three times as many people as wars.	agrees	neutral	agrees	agrees	agrees	neutral	neutral	neutral	0.0026283306940773	0.3193325626298336	0.678039106676089	5_0_t18	False	-4.0
1767	5	0	t2	These kids have been programmed to panic over climate change.	disagrees	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	0.978556834596232	0.0019139514803248	0.019529213923443	5_0_t2	False	-5.825742227201615
1768	5	0	t20	In our view, the consideration of tipping points helps to define that we are in a climate emergency.	agrees	agrees	agrees	agrees	neutral	neutral	agrees	agrees	0.0019182814610794	0.9198724247415716	0.0782092937973489	5_0_t20	False	-4.754887502163468
1769	5	0	t21	Iceland's melting glaciers are simply part of an endless sequence of natural events that have shaped our country's history.	disagrees	disagrees	disagrees	disagrees	agrees	disagrees	disagrees	neutral	0.911558736398956	0.0240063660199941	0.0644348975810499	5_0_t21	False	-0.9433583328525625
1770	5	0	t22	The Trump administration simply discarded prior factual findings related to climate change to support its course reversal.	agrees	agrees	agrees	disagrees	disagrees	agrees	neutral	agrees	0.0372785051321212	0.9040128194595728	0.0587086754083061	5_0_t22	True	-0.30998015622252084
1771	5	0	t23	I only pay attention to my health because I want to live a very long time just so I can keep pointing out that the climate has yet to murder me.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9981069850581786	0.0008715601848484	0.0010214547569728	5_0_t23	False	-24.0
1772	5	0	t24	We don't believe there should be carbon taxes.	disagrees	neutral	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	0.8464030341775107	0.0032651893409158	0.1503317764815733	5_0_t24	False	-4.754887502163468
1773	5	0	t25	They may well spend the next decade coping with the disruptive effects of climate change and technology.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	neutral	0.0023639702064525	0.8417350645578758	0.1559009652356717	5_0_t25	False	-4.754887502163468
1774	5	0	t26	The Arctic is changing.	agrees	neutral	neutral	neutral	agrees	neutral	neutral	neutral	0.0017674203328479	0.088523474215505	0.9097091054516472	5_0_t26	False	-4.754887502163468
1775	5	0	t27	There had been 25 rapid climate change events like the Younger Dryas in the last glacial period.	neutral	disagrees	disagrees	neutral	agrees	neutral	neutral	neutral	0.2122089922982659	0.0288422134881921	0.7589487942135419	5_0_t27	False	-0.30998015622252084
1776	5	0	t28	Coal-fired plants are the main global source of emissions.	neutral	neutral	neutral	disagrees	agrees	neutral	neutral	neutral	0.0028166967564034	0.0121863280775665	0.98499697516603	5_0_t28	False	-0.9433583328525625
1778	5	0	t3	While many people already face the dire consequences of the climate crisis, the reality of an environment that is becoming uninhabitable is still not obvious to everyone.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005678983743603	0.9984071689012144	0.0010249327244254	5_0_t3	False	-24.0
1780	5	0	t31	But the erosion of science reaches well beyond the environment and climate.	disagrees	disagrees	disagrees	neutral	neutral	neutral	disagrees	neutral	0.6658286261387194	0.0037856800951602	0.3303856937661203	5_0_t31	True	-4.0
1781	5	0	t32	Climate change's caused about equally by human activities and natural changes in the environment.	agrees	agrees	neutral	agrees	agrees	neutral	disagrees	neutral	0.0626700841610522	0.4717795741286847	0.4655503417102629	5_0_t32	False	-0.025062498798072874
1782	5	0	t33	The planet has only a decade left to stop global warming and the `predatory capitalism' which purportedly facilities it.	agrees	agrees	agrees	disagrees	agrees	agrees	agrees	agrees	0.0020834902159842	0.99648443614704	0.0014320736369758	5_0_t33	False	-5.825742227201615
1783	5	0	t34	No single epidemic can be attributed wholly to climate change.	agrees	disagrees	neutral	disagrees	disagrees	neutral	disagrees	disagrees	0.7634111570050619	0.0646838940128904	0.1719049489820476	5_0_t34	False	-0.30998015622252084
1784	5	0	t35	Earth 's climate system is complex, and many climate alarmist predictions have failed.	neutral	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9591020690800978	0.0021864161357991	0.0387115147841031	5_0_t35	True	-5.825742227201615
1785	5	0	t36	Because the temperatures of the Earth are increasing.	neutral	neutral	neutral	neutral	agrees	neutral	agrees	agrees	0.0024719183422496	0.2901475382935867	0.7073805433641637	5_0_t36	False	-4.18226398830014
1786	5	0	t37	The last time there is a comparable concentration of CO2 in the atmosphere is between 3 and 5 million years ago, when the temperature was between 2 and 3 degrees Celsius warmer and sea levels were 10 to 20 metres higher than today.	agrees	neutral	agrees	neutral	agrees	neutral	neutral	neutral	0.0024587472841418	0.2650421930647408	0.7324990596511173	5_0_t37	False	-4.18226398830014
1787	5	0	t38	The country's bushfire crisis has intensified concerns about climate change with almost seven in 10 Australians wanting the government to lead on climate action.	agrees	neutral	agrees	agrees	agrees	agrees	neutral	neutral	0.0027835857491599	0.5056378442106183	0.4915785700402217	5_0_t38	False	-4.18226398830014
1788	5	0	t39	We are all losing the fight against climate change.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	agrees	0.0013441131560859	0.9780774488132192	0.0205784380306948	5_0_t39	True	-5.825742227201615
1789	5	0	t4	Anyone who believes that climate change had anything to do with any of the conflict in Syria is a fool.	neutral	neutral	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.7875270277092545	0.003446664691941	0.2090263075988044	5_0_t4	False	-4.754887502163468
1790	5	0	t40	Today 's [ Green New Deal ] vote is a partisan stunt to side-step needed debate on climate action, and give Republicans cover to put oil lobby checks over our kids.	agrees	agrees	agrees	neutral	agrees	agrees	agrees	agrees	0.0008065098874742	0.9959904614679296	0.003203028644596	5_0_t40	False	-5.825742227201615
1791	5	0	t41	Climate change will bring more horrific scenes like the ones she and her family are still grappling with.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005527883529397	0.9984833601649992	0.0009638514820609	5_0_t41	False	-24.0
1792	5	0	t42	The climate benefits of the program -- as well as the health benefits that will come from a reduction in tailpipe pollution, and the jobs and improved infrastructure that fresh investment will bring -- more than outweigh those costs.	neutral	agrees	agrees	disagrees	agrees	neutral	agrees	agrees	0.0063302248361285	0.8415432957797266	0.1521264793841448	5_0_t42	False	-0.30998015622252084
1793	5	0	t43	Climate change poses unprecedented challenges to human societies, and our community of central banks and supervisors can not consider itself immune to the risks ahead of us.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005818610798348	0.9983375409694584	0.0010805979507068	5_0_t43	False	-24.0
1794	5	0	t44	As the climate crisis worsens each day and California burns and Iowa floods, Mr. Trump continues to abandon science and our international leadership.	agrees	agrees	agrees	disagrees	agrees	agrees	agrees	agrees	0.00214159624502	0.9964264251813784	0.0014319785736016	5_0_t44	False	-5.825742227201615
1796	5	0	t46	The United States to exceed its 2025 commitment under the Paris Climate Agreement by a wide margin.	neutral	neutral	disagrees	agrees	neutral	neutral	neutral	neutral	0.0268969990255515	0.0047954986318853	0.968307502342563	5_0_t46	False	-0.9433583328525625
1797	5	0	t47	Climate change is a cult.	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	disagrees	0.995673335757986	0.0011530213772176	0.0031736428647962	5_0_t47	False	-5.825742227201615
1798	5	0	t48	A 2 percent variation in H2O equals any climate change effect of human-produced CO2, or indeed all CH4, whether from natural or human sources.	neutral	neutral	neutral	disagrees	agrees	neutral	neutral	neutral	0.002828315006453	0.0121739483600996	0.9849977366334473	5_0_t48	False	-0.9433583328525625
1799	5	0	t49	Republicans need to appeal to young people who support the climate scare.	disagrees	neutral	disagrees	disagrees	neutral	neutral	disagrees	agrees	0.5316966334319408	0.0863678053459268	0.3819355612221322	5_0_t49	True	-0.025062498798072874
1800	5	0	t5	Then there is climate change, which has ratcheted up the opportunity cost of every conflict.	neutral	neutral	disagrees	disagrees	neutral	disagrees	agrees	disagrees	0.4814426289288671	0.0665535801614066	0.4520037909097263	5_0_t5	False	-0.025062498798072874
1801	5	0	t6	The world needs to cut carbon emissions in half by 2030, and must eliminate them by 2050 to limit warming to relatively safe levels.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005958565471121	0.9983839211474096	0.0010202223054783	5_0_t6	False	-24.0
1802	5	0	t7	Environmental concerns such as rising sea levels are contributing decisively to international armed conflicts and must be addressed with urgency.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.000559856598122	0.9984459518283092	0.0009941915735685	5_0_t7	False	-24.0
1803	5	0	t8	Make no mistake: the tragedy unfolding in Australia is climate-change based.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0005845440696951	0.9983583188918294	0.0010571370384755	5_0_t8	False	-24.0
1804	5	0	t9	Anyone who wants to kill the dangerous and unfounded climate scare should focus on exposing the shaky science behind climate alarm.	disagrees	disagrees	disagrees	agrees	disagrees	disagrees	disagrees	disagrees	0.9959129757201122	0.0027443222551897	0.0013427020246979	5_0_t9	False	-5.825742227201615
1805	5	1	s0	Global warming is a hoax.	disagrees	disagrees	disagrees	disagrees	disagrees	agrees	disagrees	disagrees				5_1_s0	False	-5.825742227201615
1806	5	1	s1	Alarming levels of sea level rise are predicted to threaten Florida over the next decades.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	neutral				5_1_s1	False	-4.754887502163468
1807	5	1	s2	Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.	disagrees	neutral	neutral	neutral	neutral	neutral	neutral	agrees				5_1_s2	False	-0.9433583328525625
1808	5	1	s3	Global warming is happening and it will be dangerous to human health and welfare.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees				5_1_s3	False	-24.0
1809	5	1	s4	Some icebergs are cute.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	agrees				5_1_s4	False	-5.825742227201615
1810	5	1	t0	The world has a decade to deal with the climate emergency, and that not doing so within that time frame would be akin to moving deckchairs on the Titanic.	neutral	agrees	agrees	agrees	agrees	neutral	agrees	agrees	0.0022322848570963	0.9542577249843746	0.043509990158529	5_1_t0	False	-4.754887502163468
1811	5	1	t1	This is the same body that used altered climate data in order to push their own agenda.	agrees	neutral	disagrees	neutral	disagrees	disagrees	neutral	neutral	0.3442656092289423	0.0316882786972002	0.6240461120738574	5_1_t1	False	-0.025062498798072874
1812	5	1	t10	This resolution is simply going to be just one of many examples of Democrats on offense and united on the seriousness of and the need to take urgent action on climate change while Republicans are focused on cynical show votes.	agrees	agrees	agrees	agrees	neutral	neutral	agrees	agrees	0.0022716886166159	0.9464426256818802	0.0512856857015038	5_1_t10	False	-4.754887502163468
1813	5	1	t11	The cost is negligible compared to the total cost of billion-dollar weather and climate events.	agrees	agrees	neutral	agrees	neutral	agrees	neutral	neutral	0.0038940762557027	0.559501063740211	0.4366048600040863	5_1_t11	False	-4.0
1814	5	1	t12	Some people believe that the global elite go to Davos and plan for world domination, but it's much scarier than that.	agrees	neutral	neutral	neutral	agrees	neutral	neutral	neutral	0.0023548986189822	0.0628004801288504	0.9348446212521672	5_1_t12	False	-4.754887502163468
1815	5	1	t13	Following another year of extreme heat and ice sheet melt, environmental issues are now considered to be the top five long-term risks confronting the global economy.	neutral	agrees	agrees	agrees	agrees	neutral	agrees	disagrees	0.0027518973716118	0.9531093164164932	0.044138786211895	5_1_t13	False	-0.30998015622252084
1816	5	1	t14	We are the last generation that can prevent an unthinkable global catastrophe.	agrees	agrees	agrees	agrees	agrees	agrees	neutral	disagrees	0.0029710274328099	0.9535709757863584	0.0434579967808315	5_1_t14	False	-0.9433583328525625
1819	5	1	t17	The world and business leaders aren't taking the threat of global warming seriously.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	disagrees	0.0010001013140262	0.9979242259039836	0.0010756727819901	5_1_t17	False	-5.825742227201615
1820	5	1	t18	Now is not the time to discuss climate policy or politics.	neutral	disagrees	disagrees	disagrees	disagrees	neutral	neutral	neutral	0.8098223590883877	0.0032847621444883	0.186892878767124	5_1_t18	False	-4.0
1822	5	1	t2	Temperatures in the Antarctic Peninsula had been falling steadily for the last 18 years at the rate of nearly one degree Fahrenheit per decade, countering earlier warming trends and completely undermining one of the most cited cases of rapid climate change.	agrees	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	agrees	0.9733758690016536	0.0162305808987528	0.0103935500995933	5_1_t2	False	-0.30998015622252084
1823	5	1	t20	If greenhouse gas emissions from burning fossil fuels continue to increase at current rates, the frequency of severe fires in the west could triple.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0007764369416583	0.9981640562814822	0.0010595067768594	5_1_t20	False	-24.0
1824	5	1	t21	The bad news is, even if actual deforestation is low, planting a young tree to replace a mature one is not the one-for-one carbon scenario many people imagine.	neutral	neutral	neutral	agrees	neutral	agrees	neutral	neutral	0.0027639847996628	0.0945373444617534	0.9026986707385836	5_1_t21	False	-4.754887502163468
1825	5	1	t22	Climate change poses a threat to the Tibetan fox's habitat.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	disagrees	0.0010069590775369	0.9978615784206466	0.0011314625018165	5_1_t22	False	-5.825742227201615
1826	5	1	t23	The fossil fuels that Greta wants to ban are providing reliable, abundant and affordable energy to the planet's growing population.	disagrees	disagrees	disagrees	disagrees	agrees	disagrees	neutral	neutral	0.918428243883422	0.0257363301448194	0.0558354259717584	5_1_t23	False	-0.30998015622252084
1827	5	1	t24	Leaders had ignored pleas for the world to act on climate change.	agrees	neutral	disagrees	neutral	neutral	agrees	neutral	neutral	0.0925439935066211	0.069018101511148	0.8384379049822309	5_1_t24	False	-0.30998015622252084
1828	5	1	t25	Protesters from the climate change alarmist Extinction Rebellion occupy and block a number of shops across the country to protest the shopping event.	neutral	disagrees	neutral	neutral	neutral	neutral	neutral	disagrees	0.0750947920324258	0.0026754515466014	0.9222297564209728	5_1_t25	False	-4.754887502163468
1829	5	1	t26	Australians must vote out fossil-fuelled politicians who have chosen to be part of the problem and vote in climate champions who are willing to solve it.	agrees	agrees	agrees	agrees	agrees	agrees	neutral	disagrees	0.0028007303303873	0.9526343638371736	0.044564905832439	5_1_t26	False	-0.9433583328525625
1830	5	1	t27	The economic consequences of cutting carbon too quickly will outweigh the short-term benefit to the environment.	disagrees	disagrees	disagrees	disagrees	disagrees	agrees	disagrees	agrees	0.9916405577483844	0.0068144150820223	0.0015450271695933	5_1_t27	False	-4.754887502163468
1831	5	1	t28	The solution to climate change might not come through government action.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	disagrees	0.0007984821426829	0.0007885579967663	0.9984129598605508	5_1_t28	False	-5.825742227201615
1832	5	1	t29	These are the effects of climate change.	agrees	neutral	neutral	neutral	agrees	agrees	neutral	agrees	0.0029426270225774	0.1386931359208013	0.8583642370566211	5_1_t29	False	-4.0
1833	5	1	t3	Everyone is responsible for trying to reduce carbon dioxide in the air-a surplus of which scientists say contributes to global warming.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	neutral	0.0013939926817016	0.9890398128991008	0.0095661944191976	5_1_t3	True	-4.754887502163468
1834	5	1	t30	The lack of such a limit on large sections of the network encourages drivers to race unashamedly and emit more carbon dioxide.	agrees	neutral	neutral	agrees	agrees	agrees	agrees	agrees	0.0037560803193901	0.6980587916692387	0.2981851280113711	5_1_t30	False	-4.754887502163468
1835	5	1	t31	The Trump administration would withdraw the United States from the Paris Agreement on climate change, leaving global climate diplomats to plot a way forward without the cooperation of the world's largest economy.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	agrees	0.0006476883941324	0.0009109223816507	0.9984413892242168	5_1_t31	False	-5.825742227201615
1836	5	1	t32	U.s. President Donald Trump is starting to engage more seriously on climate change and listening to the concerns of corporations.	neutral	neutral	agrees	neutral	agrees	agrees	neutral	neutral	0.0034690364825289	0.2492042711770909	0.74732669234038	5_1_t32	False	-4.18226398830014
1837	5	1	t33	The temperature dropped to minus 33 in Illinois on Jan 31, breaking the previous record of minus 27 set Jan. 16, 2000.	agrees	neutral	neutral	neutral	agrees	neutral	neutral	disagrees	0.0029740807588096	0.0644934479547294	0.9325324712864608	5_1_t33	False	-0.30998015622252084
1838	5	1	t34	While scientists say man-made climate change isn't solely to blame for tropical storms, studies have shown that higher temperatures can make them wetter and more damaging.	agrees	neutral	neutral	agrees	agrees	neutral	neutral	disagrees	0.0045985268521197	0.2794326589562159	0.7159688141916642	5_1_t34	False	-0.025062498798072874
1839	5	1	t35	It's time to outlaw climate change protests in the name of the economy.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	agrees	0.9981548922367725	0.000946282041304	0.0008988257219233	5_1_t35	False	-5.825742227201615
1840	5	1	t36	The best way to neutralize the partisan charge on climate change is not by appealing to science -- which some prominent Republicans, such as Senator Ted Cruz, have cast as a competitor to religion .	disagrees	neutral	neutral	neutral	neutral	neutral	neutral	agrees	0.0118434948435186	0.0020010855693659	0.9861554195871154	5_1_t36	False	-0.9433583328525625
1841	5	1	t37	In the years to come, there are going to be hundreds of millions of climate refugees causing national security issues all over the world.	agrees	agrees	agrees	neutral	disagrees	agrees	agrees	agrees	0.0330489836879532	0.90318907186172	0.0637619444503265	5_1_t37	False	-0.9433583328525625
1842	5	1	t38	Cobre hopes the image of Thunberg will bring attention to the crisis of climate change.	agrees	agrees	neutral	neutral	neutral	agrees	agrees	neutral	0.0040388827353687	0.552214686670414	0.4437464305942173	5_1_t38	False	-4.0
1843	5	1	t39	Delhi hit its coldest temperature of the season Saturday as the mercury plummeted to 2.4 degrees Celsius in the morning.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	agrees	0.0006391757971031	0.0009553864602815	0.9984054377426153	5_1_t39	True	-5.825742227201615
1844	5	1	t4	Greenhouse gas emissions are still rising dangerously.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	agrees	0.0013871255633411	0.9901910634160448	0.008421811020614	5_1_t4	False	-5.825742227201615
1845	5	1	t40	64 papers had explicitly endorsed anthropogenic global warming (AGW) with quantification (attributing at least half of climate change to humans); 922 papers had explicitly endorsed AGW without quantifying how much humans contribute; 2,910 papers had implicitly endorsed AGW; 7,930 papers did not state a position and 40 papers are uncertain.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	agrees	0.0006253301905805	0.0009456971666273	0.998428972642792	5_1_t40	False	-5.825742227201615
1846	5	1	t41	Climate change spending has been the biggest waste of taxpayer money in 2019.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	neutral	0.9980889022741728	0.0007929834935693	0.0011181142322576	5_1_t41	False	-5.825742227201615
1847	5	1	t42	The focus on growth is an anomaly in this climate emergency.	agrees	agrees	agrees	agrees	neutral	neutral	agrees	disagrees	0.0030126132830692	0.9435636352592228	0.053423751457708	5_1_t42	False	-0.30998015622252084
1848	5	1	t43	Accepted science on man made climate change is a 'cover up' that exists to push up fuel prices.	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	disagrees	0.961202860539356	0.0021087489932077	0.0366883904674362	5_1_t43	False	-5.825742227201615
1849	5	1	t44	Global warming won't cause immediate flooding on every coast.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	neutral	0.998113823917792	0.0007739054186584	0.0011122706635493	5_1_t44	False	-5.825742227201615
1851	5	1	t46	Climate scientists and activists should walk the walk.	disagrees	neutral	neutral	neutral	disagrees	agrees	neutral	disagrees	0.0970308118947111	0.0155369883760099	0.8874321997292788	5_1_t46	False	-0.025062498798072874
1852	5	1	t47	City officials city officials decrying global warming out of one side of their mouth while downplaying it in bond disclosures.	agrees	disagrees	disagrees	neutral	neutral	neutral	neutral	disagrees	0.4081383234809553	0.0322195014277975	0.5596421750912471	5_1_t47	False	-0.025062498798072874
1854	5	1	t49	"Global criticism of Japan 's ""addiction to coal ""is hitting home, even as Japan remains a big financier of new coal plants in Southeast Asia and the only G7 nation still building coal plants at home."	neutral	neutral	neutral	neutral	neutral	agrees	neutral	disagrees	0.0015150464675677	0.0064953657017078	0.9919895878307244	5_1_t49	False	-0.9433583328525625
1855	5	1	t5	There is indeed no scientific basis for claims that billions of people are going to die from climate change.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	agrees	0.9981370716620324	0.0009824278836274	0.0008805004543401	5_1_t5	False	-5.825742227201615
1856	5	1	t6	It simply isn't enough given the rate at which the earth is warming and forests are being decimated by wildfires.	agrees	agrees	agrees	agrees	neutral	disagrees	agrees	agrees	0.0118982570568851	0.9638054029983024	0.0242963399448124	5_1_t6	False	-0.9433583328525625
1857	5	1	t7	It's hard to distract from climate change because it's spoken about constantly.	disagrees	neutral	neutral	neutral	neutral	neutral	neutral	agrees	0.0127000609425777	0.0021040288607866	0.9851959101966358	5_1_t7	True	-0.9433583328525625
1858	5	1	t8	She's flown 29 times to study, meet or talk about global warming.	agrees	disagrees	neutral	neutral	neutral	disagrees	neutral	disagrees	0.1991656378699376	0.0292464577606763	0.7715879043693861	5_1_t8	False	-0.025062498798072874
1859	5	1	t9	I'd have more today about the climate change insanity.	disagrees	disagrees	neutral	neutral	neutral	neutral	disagrees	agrees	0.4726250468449111	0.0050278449067276	0.5223471082483612	5_1_t9	False	-0.025062498798072874
1860	5	2	s0	Global warming is a hoax.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees				5_2_s0	False	-24.0
1861	5	2	s1	Alarming levels of sea level rise are predicted to threaten Florida over the next decades.	neutral	neutral	agrees	agrees	neutral	agrees	neutral	agrees				5_2_s1	False	-4.0
1862	5	2	s2	Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.	neutral	neutral	neutral	neutral	neutral	disagrees	neutral	neutral				5_2_s2	False	-5.825742227201615
1863	5	2	s3	Global warming is happening and it will be dangerous to human health and welfare.	agrees	agrees	agrees	neutral	agrees	agrees	agrees	agrees				5_2_s3	False	-5.825742227201615
1864	5	2	s4	Some icebergs are cute.	neutral	neutral	neutral	disagrees	neutral	neutral	neutral	neutral				5_2_s4	False	-5.825742227201615
1865	5	2	t0	Our collective failure to act early and hard on climate change means we now must deliver deep cuts to emissions, over 7 percent each year.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0006897648869829	0.9982783256649106	0.0010319094481063	5_2_t0	False	-24.0
1866	5	2	t1	Sanders campaign officials planned to emphasize what Iowans could personally do to help combat climate change.	agrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0008684486273893	0.0041707200317937	0.9949608313408168	5_2_t1	False	-5.825742227201615
1867	5	2	t10	No amount of big government climate-focused reform can prevent disasters fueled by climate change.	disagrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.00831660293857	0.9897363438111012	0.0019470532503287	5_2_t10	False	-5.825742227201615
1868	5	2	t11	Climate policy is good for humans.	agrees	agrees	neutral	neutral	neutral	neutral	agrees	neutral	0.0030324942720805	0.2310778656688983	0.7658896400590212	5_2_t11	True	-4.18226398830014
1869	5	2	t12	An irreversible collapse of the West Antarctic ice sheet had already begun, and computer modeling in 2016 indicated that its disintegration in concert with other melting could raise sea levels up to six feet by 2100, about twice the increase described as a possible worst-case scenario just three years earlier.	agrees	agrees	agrees	agrees	agrees	agrees	neutral	agrees	0.0019166504638409	0.9597829134493812	0.0383004360867778	5_2_t12	False	-5.825742227201615
1871	5	2	t14	Democrats have turned themselves into `a laughing stock' by appearing at a steak fry, accusing the candidates of hypocrisy over statements urging Americans to eat less meat or calls to tax the meat industry to combat climate change.	disagrees	neutral	neutral	disagrees	disagrees	disagrees	neutral	agrees	0.4848368511239001	0.0629536542582737	0.4522094946178262	5_2_t14	False	-0.025062498798072874
1872	5	2	t15	Statistically induced warming is not real.	disagrees	neutral	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	0.9000264546868162	0.0016702028821379	0.0983033424310459	5_2_t15	False	-4.754887502163468
1873	5	2	t16	The heat wave could bring temperatures never before seen in Australia.	agrees	agrees	agrees	agrees	neutral	agrees	neutral	neutral	0.0035013582705173	0.5850659696438342	0.4114326720856485	5_2_t16	False	-4.18226398830014
